지점,일시,기온(°C),누적강수량(mm),풍향(deg),풍속(m/s),현지기압(hPa),해면기압(hPa),습도(%),일사(MJ/m^2),일조(Sec)
95,2022-01-26 17:36,2.3,0,304.4,1.2,1004.9,1024.4,35.6,11.14,29345
95,2022-01-26 17:37,2.2,0,304,.7,1004.9,1024.4,36.2,11.14,29345
95,2022-01-26 17:38,2.2,0,291.4,1.8,1004.9,1024.4,36.2,11.14,29345
95,2022-01-26 17:39,2.2,0,297.4,.9,1004.9,1024.4,36.5,11.14,29345
95,2022-01-26 17:40,2.1,0,315.5,.7,1004.9,1024.4,36.9,11.14,29345
95,2022-01-26 17:41,2.1,0,297.5,.7,1004.9,1024.4,37.1,11.14,29345
95,2022-01-26 17:42,2.1,0,309.3,1,1004.9,1024.4,36.6,11.14,29345
95,2022-01-26 17:43,2.1,0,311.6,.5,1004.9,1024.4,37.2,11.14,29345
95,2022-01-26 17:44,2,0,321.8,.7,1004.9,1024.4,37.9,11.14,29345
95,2022-01-26 17:45,1.9,0,313.6,.5,1004.9,1024.4,38.2,11.14,29345
95,2022-01-26 17:46,1.8,0,315.7,.7,1005,1024.5,38.1,11.14,29345
95,2022-01-26 17:47,1.8,0,306.2,.5,1005,1024.5,38,11.14,29345
95,2022-01-26 17:48,1.8,0,313.8,.4,1005,1024.5,37.7,11.14,29345
95,2022-01-26 17:49,1.9,0,318.3,.2,1005,1024.5,37.5,11.14,29345
95,2022-01-26 17:50,1.8,0,0,0,1005,1024.5,38.1,11.14,29345
95,2022-01-26 17:51,1.7,0,0,0,1005,1024.5,38.5,11.14,29345
95,2022-01-26 17:52,1.7,0,0,0,1005.1,1024.6,38.6,11.14,29345
95,2022-01-26 17:53,1.8,0,0,0,1005.1,1024.6,38.5,11.14,29345
95,2022-01-26 17:54,1.9,0,270,0,1005.2,1024.7,38.7,11.14,29345
95,2022-01-26 17:55,1.9,0,0,0,1005.2,1024.7,38.5,11.14,29345
95,2022-01-26 17:56,2,0,175.1,.2,1005.2,1024.7,38.6,11.14,29345
95,2022-01-26 17:57,2,0,184.8,.9,1005.2,1024.7,39.1,11.14,29345
95,2022-01-26 17:58,1.9,0,149.6,.5,1005.3,1024.8,39.5,11.14,29345
95,2022-01-26 17:59,1.8,0,158.9,.4,1005.3,1024.8,40.1,11.14,29345
95,2022-01-26 18:00,1.8,0,154,.4,1005.3,1024.8,39.3,11.14,29345
95,2022-01-26 18:01,1.8,0,125.7,.5,1005.3,1024.8,40.1,11.14,29345
95,2022-01-26 18:02,1.7,0,117.3,.6,1005.3,1024.8,41,11.14,29345
95,2022-01-26 18:03,1.6,0,119.1,.5,1005.3,1024.8,41.8,11.14,29345
95,2022-01-26 18:04,1.5,0,113.2,.3,1005.3,1024.8,42.3,11.14,29345
95,2022-01-26 18:05,1.3,0,95.2,.3,1005.3,1024.8,42.7,11.14,29345
95,2022-01-26 18:06,1.1,0,85.4,.3,1005.3,1024.9,42.4,11.14,29345
95,2022-01-26 18:07,.9,0,36.8,.1,1005.3,1024.9,42.9,11.14,29345
95,2022-01-26 18:08,.8,0,9.4,.3,1005.3,1024.9,43.8,11.14,29345
95,2022-01-26 18:09,.8,0,8.3,.4,1005.3,1024.9,44.3,11.14,29345
95,2022-01-26 18:10,.7,0,41.5,.5,1005.3,1024.9,44.8,11.14,29345
95,2022-01-26 18:11,.6,0,51.9,.6,1005.3,1024.9,45.8,11.14,29345
95,2022-01-26 18:12,.5,0,38.2,.1,1005.3,1024.9,46.6,11.14,29345
95,2022-01-26 18:13,.1,0,92.3,0,1005.3,1024.9,48.3,11.14,29345
95,2022-01-26 18:14,-.1,0,113.3,.8,1005.3,1025,47.8,11.14,29345
95,2022-01-26 18:15,-.1,0,98.9,.5,1005.3,1025,47.7,11.14,29345
95,2022-01-26 18:16,-.2,0,72.3,.5,1005.3,1025,48.5,11.14,29345
95,2022-01-26 18:17,-.1,0,29.9,.1,1005.4,1025.1,48.6,11.14,29345
95,2022-01-26 18:18,-.3,0,2.3,.1,1005.3,1025,48.9,11.14,29345
95,2022-01-26 18:19,-.2,0,17.7,.2,1005.3,1025,47.5,11.14,29345
95,2022-01-26 18:20,-.2,0,26.7,.3,1005.3,1025,47.5,11.14,29345
95,2022-01-26 18:21,-.2,0,39.2,0,1005.3,1025,47.4,11.14,29345
95,2022-01-26 18:22,-.2,0,0,0,1005.3,1025,47.4,11.14,29345
95,2022-01-26 18:23,-.1,0,341.5,.5,1005.4,1025.1,47.7,11.14,29345
95,2022-01-26 18:24,-.2,0,15.5,.5,1005.4,1025.1,48.1,11.14,29345
95,2022-01-26 18:25,-.3,0,56.7,.5,1005.4,1025.1,48.5,11.14,29345
95,2022-01-26 18:26,-.4,0,81.5,.6,1005.4,1025.1,49.4,11.14,29345
95,2022-01-26 18:27,-.4,0,75.5,.9,1005.4,1025.1,50,11.14,29345
95,2022-01-26 18:28,-.4,0,72.4,.9,1005.4,1025.1,50.5,11.14,29345
95,2022-01-26 18:29,-.5,0,59.9,.4,1005.4,1025.1,51,11.14,29345
95,2022-01-26 18:30,-.6,0,69.4,.2,1005.4,1025.1,51.2,11.14,29345
95,2022-01-26 18:31,-.7,0,77.9,.3,1005.4,1025.1,51.9,11.14,29345
95,2022-01-26 18:32,-.8,0,67.2,.4,1005.4,1025.1,52.9,11.14,29345
95,2022-01-26 18:33,-.9,0,40.1,.2,1005.5,1025.2,53.7,11.14,29345
95,2022-01-26 18:34,-1.2,0,76,.2,1005.5,1025.2,55.4,11.14,29345
95,2022-01-26 18:35,-1.6,0,74,.2,1005.5,1025.3,57.4,11.14,29345
95,2022-01-26 18:36,-1.8,0,73.9,.2,1005.5,1025.3,58,11.14,29345
95,2022-01-26 18:37,-1.9,0,82.4,.2,1005.5,1025.3,57,11.14,29345
95,2022-01-26 18:38,-1.9,0,121.2,.2,1005.5,1025.3,57.4,11.14,29345
95,2022-01-26 18:39,-1.9,0,167.6,0,1005.5,1025.3,58.1,11.14,29345
95,2022-01-26 18:40,-1.9,0,291.4,.3,1005.5,1025.3,58.9,11.14,29345
95,2022-01-26 18:41,-1.8,0,286.5,0,1005.5,1025.3,58.7,11.14,29345
95,2022-01-26 18:42,-1.6,0,178.9,.2,1005.5,1025.3,58,11.14,29345
95,2022-01-26 18:43,-1.4,0,157.2,.5,1005.5,1025.2,57.9,11.14,29345
95,2022-01-26 18:44,-1.3,0,137.6,.4,1005.5,1025.2,57.6,11.14,29345
95,2022-01-26 18:45,-1.3,0,145.2,.3,1005.6,1025.3,57.8,11.14,29345
95,2022-01-26 18:46,-1.2,0,124.3,0,1005.6,1025.3,56.9,11.14,29345
95,2022-01-26 18:47,-1.1,0,78.2,0,1005.6,1025.3,56,11.14,29345
95,2022-01-26 18:48,-1.2,0,91.4,.2,1005.6,1025.3,56.2,11.14,29345
95,2022-01-26 18:49,-1.3,0,116.8,.5,1005.7,1025.4,56.6,11.14,29345
95,2022-01-26 18:50,-1.1,0,123.4,.8,1005.7,1025.4,56.3,11.14,29345
95,2022-01-26 18:51,-.9,0,121.6,1,1005.7,1025.4,56.4,11.14,29345
95,2022-01-26 18:52,-.7,0,124,1.2,1005.7,1025.4,55.4,11.14,29345
95,2022-01-26 18:53,-.6,0,129.9,1.1,1005.7,1025.4,55.2,11.14,29345
95,2022-01-26 18:54,-.5,0,127.9,1,1005.7,1025.4,54.8,11.14,29345
95,2022-01-26 18:55,-.5,0,129.6,1,1005.7,1025.4,54.6,11.14,29345
95,2022-01-26 18:56,-.4,0,127.9,1,1005.6,1025.3,54.4,11.14,29345
95,2022-01-26 18:57,-.4,0,126.4,1.1,1005.6,1025.3,54.3,11.14,29345
95,2022-01-26 18:58,-.5,0,118.6,.9,1005.6,1025.3,53.9,11.14,29345
95,2022-01-26 18:59,-.7,0,116.6,.4,1005.6,1025.3,54.5,11.14,29345
95,2022-01-26 19:00,-.9,0,123.9,.5,1005.6,1025.3,55,11.14,29345
95,2022-01-26 19:01,-1,0,127.7,.6,1005.6,1025.3,55.3,11.14,29345
95,2022-01-26 19:02,-1,0,127.1,.7,1005.6,1025.3,55.8,11.14,29345
95,2022-01-26 19:03,-1,0,126.3,.7,1005.6,1025.3,56,11.14,29345
95,2022-01-26 19:04,-1,0,123.2,.6,1005.6,1025.3,56.2,11.14,29345
95,2022-01-26 19:05,-1.1,0,123.7,.6,1005.6,1025.3,56.3,11.14,29345
95,2022-01-26 19:06,-1.2,0,112.4,.6,1005.6,1025.3,56.7,11.14,29345
95,2022-01-26 19:07,-1.3,0,123.3,.5,1005.6,1025.3,57.2,11.14,29345
95,2022-01-26 19:08,-1.4,0,120.1,.5,1005.6,1025.3,57.4,11.14,29345
95,2022-01-26 19:09,-1.5,0,127.3,.7,1005.6,1025.4,57.4,11.14,29345
95,2022-01-26 19:10,-1.5,0,130.7,.5,1005.6,1025.4,57.4,11.14,29345
95,2022-01-26 19:11,-1.6,0,116,.2,1005.6,1025.4,57.9,11.14,29345
95,2022-01-26 19:12,-1.7,0,109.3,.1,1005.7,1025.5,58.1,11.14,29345
95,2022-01-26 19:13,-1.8,0,115.7,.5,1005.7,1025.5,58.4,11.14,29345
95,2022-01-26 19:14,-1.7,0,115,.5,1005.7,1025.5,58.1,11.14,29345
95,2022-01-26 19:15,-1.7,0,110.2,.4,1005.8,1025.6,57.8,11.14,29345
95,2022-01-26 19:16,-1.9,0,107.5,.3,1005.8,1025.6,58,11.14,29345
95,2022-01-26 19:17,-2,0,100.4,.2,1005.8,1025.6,58.2,11.14,29345
95,2022-01-26 19:18,-2.1,0,109.2,.5,1005.8,1025.6,59.2,11.14,29345
95,2022-01-26 19:19,-2.1,0,130.6,.4,1005.8,1025.6,60.4,11.14,29345
95,2022-01-26 19:20,-2.1,0,134.9,.6,1005.8,1025.6,61.1,11.14,29345
95,2022-01-26 19:21,-2.1,0,132.8,.5,1005.8,1025.6,61,11.14,29345
95,2022-01-26 19:22,-2.2,0,96.9,.3,1005.8,1025.6,60.8,11.14,29345
95,2022-01-26 19:23,-2.3,0,23.1,.1,1005.8,1025.6,61.2,11.14,29345
95,2022-01-26 19:24,-2.5,0,0,0,1005.8,1025.6,62.3,11.14,29345
95,2022-01-26 19:25,-2.5,0,245.6,0,1005.8,1025.6,62.6,11.14,29345
95,2022-01-26 19:26,-2.5,0,200.6,0,1005.8,1025.6,62.3,11.14,29345
95,2022-01-26 19:27,-2.5,0,113.6,0,1005.7,1025.5,62.1,11.14,29345
95,2022-01-26 19:28,-2.4,0,98.5,.4,1005.7,1025.5,62.5,11.14,29345
95,2022-01-26 19:29,-2.3,0,93.5,.8,1005.7,1025.5,63.3,11.14,29345
95,2022-01-26 19:30,-2.2,0,88.4,1.1,1005.8,1025.6,62.5,11.14,29345
95,2022-01-26 19:31,-2.2,0,80.4,1.1,1005.8,1025.6,61.9,11.14,29345
95,2022-01-26 19:32,-2.2,0,84.9,.9,1005.8,1025.6,61.9,11.14,29345
95,2022-01-26 19:33,-2.3,0,90,.9,1005.9,1025.7,62.3,11.14,29345
95,2022-01-26 19:34,-2.4,0,95.7,.6,1005.9,1025.7,63,11.14,29345
95,2022-01-26 19:35,-2.4,0,133.8,.2,1006,1025.8,63.3,11.14,29345
95,2022-01-26 19:36,-2.5,0,284.8,.3,1006,1025.8,63.9,11.14,29345
95,2022-01-26 19:37,-2.4,0,282.2,.7,1006,1025.8,63.4,11.14,29345
95,2022-01-26 19:38,-2.4,0,285.9,.8,1006,1025.8,63.3,11.14,29345
95,2022-01-26 19:39,-2.6,0,285.2,1.1,1006,1025.9,63.6,11.14,29345
95,2022-01-26 19:40,-2.8,0,259.1,.8,1006,1025.9,64.2,11.14,29345
95,2022-01-26 19:41,-2.6,0,259.9,.7,1006,1025.9,64.6,11.14,29345
95,2022-01-26 19:42,-2.4,0,264.5,.3,1006,1025.8,64.3,11.14,29345
95,2022-01-26 19:43,-2.5,0,9.2,.2,1006,1025.8,64,11.14,29345
95,2022-01-26 19:44,-2.6,0,24.3,.8,1005.9,1025.8,64,11.14,29345
95,2022-01-26 19:45,-2.7,0,24,1.6,1005.9,1025.8,63.9,11.14,29345
95,2022-01-26 19:46,-2.8,0,36.7,1.6,1006,1025.9,64,11.14,29345
95,2022-01-26 19:47,-2.8,0,41.9,1.1,1006,1025.9,64.3,11.14,29345
95,2022-01-26 19:48,-2.8,0,70.6,.9,1006,1025.9,64.4,11.14,29345
95,2022-01-26 19:49,-2.7,0,149.9,.5,1006,1025.9,64.6,11.14,29345
95,2022-01-26 19:50,-2.6,0,156.2,.5,1006,1025.9,64.6,11.14,29345
95,2022-01-26 19:51,-2.4,0,172.2,.2,1006,1025.8,64,11.14,29345
95,2022-01-26 19:52,-2.6,0,135.7,.3,1006.1,1026,64.1,11.14,29345
95,2022-01-26 19:53,-2.8,0,165.5,.4,1006.1,1026,64.6,11.14,29345
95,2022-01-26 19:54,-2.7,0,165.7,.2,1006.1,1026,64.4,11.14,29345
95,2022-01-26 19:55,-2.7,0,192.9,.2,1006.1,1026,64,11.14,29345
95,2022-01-26 19:56,-2.7,0,146.3,0,1006.1,1026,64.1,11.14,29345
95,2022-01-26 19:57,-2.7,0,75.8,.2,1006.1,1026,64,11.14,29345
95,2022-01-26 19:58,-2.6,0,64.7,.5,1006.1,1026,63.6,11.14,29345
95,2022-01-26 19:59,-2.4,0,66.9,.2,1006.1,1025.9,62.9,11.14,29345
95,2022-01-26 20:00,-2.6,0,73.3,.4,1006.1,1026,63.3,11.14,29345
95,2022-01-26 20:02,-2.9,0,87.7,.2,1006.1,1026,64.7,11.14,29345
95,2022-01-26 20:03,-2.9,0,0,0,1006.1,1026,65.2,11.14,29345
95,2022-01-26 20:04,-3,0,54.9,0,1006.1,1026,65.4,11.14,29345
95,2022-01-26 20:05,-3.2,0,351.8,.2,1006.1,1026,65.5,11.14,29345
95,2022-01-26 20:06,-3.4,0,338.9,.3,1006.1,1026,65.9,11.14,29345
95,2022-01-26 20:07,-3.5,0,1.1,1.1,1006.1,1026,66.5,11.14,29345
95,2022-01-26 20:08,-3.5,0,8.5,1.3,1006.1,1026,67.1,11.14,29345
95,2022-01-26 20:09,-3.6,0,12.8,1.2,1006.1,1026,67.6,11.14,29345
95,2022-01-26 20:10,-3.8,0,21.2,1.2,1006.1,1026.1,68.2,11.14,29345
95,2022-01-26 20:11,-3.8,0,25.9,1.1,1006.1,1026.1,69,11.14,29345
95,2022-01-26 20:12,-3.9,0,33.3,1,1006.1,1026.1,69.5,11.14,29345
95,2022-01-26 20:13,-3.9,0,36.9,.9,1006.1,1026.1,70.1,11.14,29345
95,2022-01-26 20:14,-3.9,0,40.6,1,1006.1,1026.1,70.3,11.14,29345
95,2022-01-26 20:15,-3.8,0,65.5,.7,1006.2,1026.2,70.7,11.14,29345
95,2022-01-26 20:16,-3.6,0,104.6,.5,1006.2,1026.1,70.9,11.14,29345
95,2022-01-26 20:17,-3.6,0,101.9,.1,1006.2,1026.1,70.9,11.14,29345
95,2022-01-26 20:18,-3.6,0,0,0,1006.2,1026.1,70.9,11.14,29345
95,2022-01-26 20:19,-3.6,0,47.5,0,1006.2,1026.1,70.8,11.14,29345
95,2022-01-26 20:20,-3.6,0,82.9,.6,1006.2,1026.1,70.2,11.14,29345
95,2022-01-26 20:21,-3.6,0,74.4,.9,1006.2,1026.1,70,11.14,29345
95,2022-01-26 20:22,-3.6,0,73.6,.9,1006.2,1026.1,70,11.14,29345
95,2022-01-26 20:23,-3.7,0,79.2,.8,1006.2,1026.1,70,11.14,29345
95,2022-01-26 20:24,-3.6,0,76.7,.6,1006.2,1026.1,69.7,11.14,29345
95,2022-01-26 20:25,-3.5,0,91.6,.4,1006.2,1026.1,69.1,11.14,29345
95,2022-01-26 20:26,-3.4,0,101.6,.4,1006.2,1026.1,68.6,11.14,29345
95,2022-01-26 20:27,-3.3,0,130.1,.4,1006.3,1026.2,68.2,11.14,29345
95,2022-01-26 20:28,-3.3,0,139.8,.3,1006.3,1026.2,68.4,11.14,29345
95,2022-01-26 20:29,-3.2,0,189.7,.4,1006.3,1026.2,68.3,11.14,29345
95,2022-01-26 20:30,-3,0,238.6,.8,1006.3,1026.2,68.2,11.14,29345
95,2022-01-26 20:31,-3,0,254.6,.9,1006.3,1026.2,68.1,11.14,29345
95,2022-01-26 20:32,-3,0,297.1,.6,1006.3,1026.2,67.9,11.14,29345
95,2022-01-26 20:33,-3.1,0,66.2,.3,1006.3,1026.2,67.3,11.14,29345
95,2022-01-26 20:34,-3.3,0,82.3,1.2,1006.3,1026.2,67.5,11.14,29345
95,2022-01-26 20:35,-3.3,0,75.5,1.2,1006.3,1026.2,67.6,11.14,29345
95,2022-01-26 20:36,-3.1,0,84.8,1.2,1006.4,1026.3,67.5,11.14,29345
95,2022-01-26 20:37,-3,0,97.6,1.4,1006.4,1026.3,66.9,11.14,29345
95,2022-01-26 20:38,-3,0,108.3,1,1006.4,1026.3,66.9,11.14,29345
95,2022-01-26 20:39,-3,0,178.6,.5,1006.5,1026.4,66.9,11.14,29345
95,2022-01-26 20:40,-3,0,244,1,1006.5,1026.4,66.9,11.14,29345
95,2022-01-26 20:41,-3.1,0,261.6,.9,1006.5,1026.4,66.8,11.14,29345
95,2022-01-26 20:42,-3.4,0,261.9,.6,1006.6,1026.5,67.5,11.14,29345
95,2022-01-26 20:43,-3.5,0,151,.3,1006.6,1026.5,67.9,11.14,29345
95,2022-01-26 20:44,-3.5,0,85,.7,1006.6,1026.5,68.2,11.14,29345
95,2022-01-26 20:45,-3.5,0,81.8,.9,1006.6,1026.5,68.5,11.14,29345
95,2022-01-26 20:46,-3.5,0,110.3,.6,1006.6,1026.5,68.3,11.14,29345
95,2022-01-26 20:47,-3.5,0,202.8,.3,1006.6,1026.5,68.8,11.14,29345
95,2022-01-26 20:48,-3.2,0,220,.6,1006.6,1026.5,68.5,11.14,29345
95,2022-01-26 20:49,-3.1,0,271.4,.2,1006.6,1026.5,68.2,11.14,29345
95,2022-01-26 20:50,-3.2,0,8.7,.2,1006.6,1026.5,68,11.14,29345
95,2022-01-26 20:51,-3.5,0,355.5,.6,1006.6,1026.5,68,11.14,29345
95,2022-01-26 20:52,-3.7,0,343.6,.5,1006.6,1026.6,68.4,11.14,29345
95,2022-01-26 20:53,-3.9,0,352.7,.5,1006.6,1026.6,69.1,11.14,29345
95,2022-01-26 20:54,-4,0,17.1,.7,1006.6,1026.6,69.7,11.14,29345
95,2022-01-26 20:55,-4.1,0,26.5,1,1006.6,1026.6,70.2,11.14,29345
95,2022-01-26 20:56,-4.2,0,43.8,1.2,1006.6,1026.6,70.4,11.14,29345
95,2022-01-26 20:57,-4.1,0,55.7,1.1,1006.6,1026.6,71.2,11.14,29345
95,2022-01-26 20:58,-4.1,0,43.8,.5,1006.6,1026.6,71.6,11.14,29345
95,2022-01-26 20:59,-4,0,82.2,.3,1006.6,1026.6,71.5,11.14,29345
95,2022-01-26 21:00,-4,0,143.8,.2,1006.7,1026.7,71.7,11.14,29345
95,2022-01-26 21:01,-3.9,0,174.4,.3,1006.7,1026.7,71.7,11.14,29345
95,2022-01-26 21:02,-3.8,0,199.7,.4,1006.7,1026.7,71.4,11.14,29345
95,2022-01-26 21:03,-3.8,0,144.5,0,1006.7,1026.7,71,11.14,29345
95,2022-01-26 21:04,-3.9,0,0,0,1006.7,1026.7,70.7,11.14,29345
95,2022-01-26 21:05,-4,0,42.1,.1,1006.7,1026.7,71.2,11.14,29345
95,2022-01-26 21:06,-4.1,0,77.3,.2,1006.7,1026.7,71.5,11.14,29345
95,2022-01-26 21:07,-4.1,0,71.1,.5,1006.7,1026.7,71.7,11.14,29345
95,2022-01-26 21:08,-4.1,0,77.3,.6,1006.7,1026.7,72.2,11.14,29345
95,2022-01-26 21:09,-4.1,0,73.3,.5,1006.7,1026.7,72.1,11.14,29345
95,2022-01-26 21:10,-4.1,0,31.3,.1,1006.7,1026.7,72,11.14,29345
95,2022-01-26 21:11,-4.1,0,303.2,0,1006.7,1026.7,72.1,11.14,29345
95,2022-01-26 21:12,-4.1,0,349.9,0,1006.7,1026.7,72.5,11.14,29345
95,2022-01-26 21:13,-4,0,56,.1,1006.7,1026.7,72.7,11.14,29345
95,2022-01-26 21:14,-4,0,86.8,.4,1006.7,1026.7,72.6,11.14,29345
95,2022-01-26 21:15,-4,0,94.3,.2,1006.7,1026.7,72.2,11.14,29345
95,2022-01-26 21:16,-4,0,104.9,.7,1006.7,1026.7,72.1,11.14,29345
95,2022-01-26 21:17,-4.1,0,102.7,.9,1006.7,1026.7,72.2,11.14,29345
95,2022-01-26 21:18,-4.1,0,128.9,.8,1006.7,1026.7,72.5,11.14,29345
95,2022-01-26 21:19,-3.9,0,135.4,1,1006.7,1026.7,72.2,11.14,29345
95,2022-01-26 21:20,-3.6,0,137.8,1.2,1006.7,1026.6,71,11.14,29345
95,2022-01-26 21:21,-3.5,0,131.8,1.4,1006.7,1026.6,70.1,11.14,29345
95,2022-01-26 21:22,-3.4,0,122.6,1.4,1006.7,1026.6,69.3,11.14,29345
95,2022-01-26 21:23,-3.3,0,117.7,1,1006.6,1026.5,68.1,11.14,29345
95,2022-01-26 21:24,-3.4,0,124.3,.5,1006.7,1026.6,67.5,11.14,29345
95,2022-01-26 21:25,-3.8,0,35.9,1,1006.7,1026.7,68.3,11.14,29345
95,2022-01-26 21:26,-4,0,25.7,.7,1006.7,1026.7,69.5,11.14,29345
95,2022-01-26 21:27,-4.2,0,30.4,.5,1006.7,1026.7,70.4,11.14,29345
95,2022-01-26 21:28,-4.3,0,55.5,.3,1006.7,1026.7,71.1,11.14,29345
95,2022-01-26 21:29,-4.3,0,96.3,.5,1006.8,1026.8,71.7,11.14,29345
95,2022-01-26 21:30,-4.3,0,114.9,.6,1006.8,1026.8,71.9,11.14,29345
95,2022-01-26 21:31,-4.2,0,114.7,.7,1006.8,1026.8,72,11.14,29345
95,2022-01-26 21:32,-4,0,125.2,.7,1006.9,1026.9,72,11.14,29345
95,2022-01-26 21:33,-3.9,0,116.4,.5,1006.9,1026.9,71.6,11.14,29345
95,2022-01-26 21:34,-4,0,101.7,.3,1006.9,1026.9,71.1,11.14,29345
95,2022-01-26 21:35,-4.2,0,17.3,0,1006.9,1026.9,71.5,11.14,29345
95,2022-01-26 21:36,-4.2,0,0,0,1006.9,1026.9,72,11.14,29345
95,2022-01-26 21:37,-4.3,0,350,0,1006.9,1026.9,72.4,11.14,29345
95,2022-01-26 21:38,-4.4,0,57.7,0,1006.8,1026.8,73,11.14,29345
95,2022-01-26 21:39,-4.4,0,57.9,0,1006.8,1026.8,73.4,11.14,29345
95,2022-01-26 21:40,-4.5,0,0,0,1006.7,1026.7,73.3,11.14,29345
95,2022-01-26 21:41,-4.5,0,96.7,.1,1006.7,1026.7,73,11.14,29345
95,2022-01-26 21:42,-4.6,0,103.1,.3,1006.7,1026.7,73.3,11.14,29345
95,2022-01-26 21:43,-4.6,0,106.7,.4,1006.7,1026.7,73.5,11.14,29345
95,2022-01-26 21:44,-4.6,0,114.5,.5,1006.7,1026.7,73.8,11.14,29345
95,2022-01-26 21:45,-4.6,0,119.9,.3,1006.7,1026.7,73.8,11.14,29345
95,2022-01-26 21:46,-4.6,0,126.9,.1,1006.7,1026.7,74,11.14,29345
95,2022-01-26 21:47,-4.7,0,0,0,1006.7,1026.7,74.3,11.14,29345
95,2022-01-26 21:48,-4.7,0,0,0,1006.7,1026.7,74.7,11.14,29345
95,2022-01-26 21:49,-4.7,0,20.9,0,1006.7,1026.7,75,11.14,29345
95,2022-01-26 21:50,-4.8,0,18.3,.1,1006.7,1026.7,75.3,11.14,29345
95,2022-01-26 21:51,-4.8,0,10.6,.3,1006.7,1026.7,76.2,11.14,29345
95,2022-01-26 21:52,-4.8,0,346.6,.4,1006.7,1026.7,76.6,11.14,29345
95,2022-01-26 21:53,-4.7,0,347.9,.6,1006.7,1026.7,76.6,11.14,29345
95,2022-01-26 21:54,-4.6,0,357.7,.7,1006.7,1026.7,76.6,11.14,29345
95,2022-01-26 21:55,-4.6,0,1.5,.4,1006.7,1026.7,76.3,11.14,29345
95,2022-01-26 21:56,-4.6,0,12.7,.4,1006.7,1026.7,75.8,11.14,29345
95,2022-01-26 21:57,-4.6,0,20.4,.2,1006.7,1026.7,75.3,11.14,29345
95,2022-01-26 21:58,-4.6,0,23.5,.2,1006.8,1026.8,75,11.14,29345
95,2022-01-26 21:59,-4.6,0,10.4,.5,1006.8,1026.8,75.2,11.14,29345
95,2022-01-26 22:00,-4.6,0,9.5,.6,1006.8,1026.8,75.1,11.14,29345
95,2022-01-26 22:01,-4.6,0,12.6,.5,1006.8,1026.8,74.9,11.14,29345
95,2022-01-26 22:02,-4.6,0,9.6,.6,1006.8,1026.8,74.8,11.14,29345
95,2022-01-26 22:03,-4.6,0,12.6,.6,1006.7,1026.7,74.6,11.14,29345
95,2022-01-26 22:04,-4.6,0,19.3,.7,1006.7,1026.7,74.6,11.14,29345
95,2022-01-26 22:05,-4.7,0,31,.6,1006.7,1026.7,74.9,11.14,29345
95,2022-01-26 22:06,-4.7,0,51.4,.5,1006.7,1026.7,75.2,11.14,29345
95,2022-01-26 22:07,-4.7,0,104.7,.2,1006.8,1026.8,75.9,11.14,29345
95,2022-01-26 22:08,-4.8,0,101.7,0,1006.8,1026.8,76.5,11.14,29345
95,2022-01-26 22:09,-4.8,0,47.8,0,1006.8,1026.8,76.8,11.14,29345
95,2022-01-26 22:10,-4.9,0,30.6,.5,1006.8,1026.9,77.2,11.14,29345
95,2022-01-26 22:11,-5,0,28.7,.6,1006.8,1026.9,77.9,11.14,29345
95,2022-01-26 22:12,-5,0,23.6,.7,1006.8,1026.9,78.6,11.14,29345
95,2022-01-26 22:13,-5.1,0,3.9,.7,1006.8,1026.9,79.2,11.14,29345
95,2022-01-26 22:14,-5.2,0,16.5,.9,1006.8,1026.9,79.5,11.14,29345
95,2022-01-26 22:15,-5.3,0,20.4,.9,1006.8,1026.9,80.2,11.14,29345
95,2022-01-26 22:16,-5.3,0,41.8,.7,1006.8,1026.9,80.9,11.14,29345
95,2022-01-26 22:17,-5.4,0,50.2,.9,1006.8,1026.9,81.3,11.14,29345
95,2022-01-26 22:18,-5.3,0,58.3,.9,1006.8,1026.9,81.5,11.14,29345
95,2022-01-26 22:19,-5.2,0,67.2,.9,1006.8,1026.9,81.7,11.14,29345
95,2022-01-26 22:20,-5.1,0,72.1,.8,1006.8,1026.9,81.2,11.14,29345
95,2022-01-26 22:21,-5.1,0,61.8,.9,1006.8,1026.9,80.8,11.14,29345
95,2022-01-26 22:22,-4.9,0,61.1,1.1,1006.8,1026.9,80.6,11.14,29345
95,2022-01-26 22:23,-4.8,0,62.3,1.1,1006.9,1027,80,11.14,29345
95,2022-01-26 22:24,-4.8,0,65.2,1,1006.9,1027,79.7,11.14,29345
95,2022-01-26 22:25,-4.7,0,64.7,1.2,1006.9,1026.9,79.1,11.14,29345
95,2022-01-26 22:26,-4.6,0,57.9,1.3,1006.9,1026.9,78.5,11.14,29345
95,2022-01-26 22:27,-4.5,0,75.4,.5,1006.9,1026.9,77.6,11.14,29345
95,2022-01-26 22:28,-4.4,0,75.5,.2,1006.9,1026.9,76.9,11.14,29345
95,2022-01-26 22:29,-4.4,0,92.1,.1,1006.9,1026.9,76.9,11.14,29345
95,2022-01-26 22:30,-4.4,0,0,0,1006.9,1026.9,76.9,11.14,29345
95,2022-01-26 22:31,-4.4,0,18.4,.4,1007,1027,76.8,11.14,29345
95,2022-01-26 22:32,-4.6,0,22.1,.4,1007,1027,77,11.14,29345
95,2022-01-26 22:33,-4.9,0,17,.3,1007,1027.1,77.1,11.14,29345
95,2022-01-26 22:34,-5.1,0,358.6,.2,1007,1027.1,77.8,11.14,29345
